Category,Sub Category,Name,upc from pricebook,price ,Images,,,,,,,SKU,Description
Wine,Cabernet Sauvignon,Liberty Creek Cabernet (500 ml),85000021828,5٫99,https://drive.google.com/uc?id=1gXNMXxKkGBoq2a9xMyvvRFFpbq7t9qIt,,,,,,,BP-WIN-500-10979,"Liberty Creek Cabernet (500 ml): structured red with dark fruit and oak ($5.99). Pairs with steak, burgers, or bold cheeses. Buy online, enjoy tonight."
Wine,Cabernet Sauvignon,Liberty School Cabernet Paso (750 ml),6.57892E+11,22٫99,https://drive.google.com/uc?id=1K9fPR6Gb4lJXM2NbtIlKJokURwi4mFok,,,,,,,BP-WIN-750-10980,Need rich wine for tonight? Liberty School Cabernet Paso (750 ml) at $22.99 is your answer. Pairs beautifully with dinner or sipping solo. Add to cart for fast local delivery.
Wine,Cabernet Sauvignon,Meiomi Cabernet Sauvignon (750 ml),86003251274,33٫99,https://drive.google.com/uc?id=1AqSiR0xxa-gGsdbxE7pOoeOjKUXAIfN4,,,,,,,BP-WIN-750-10981,Bring to the party Meiomi Cabernet Sauvignon (750 ml) – a layered wine for $33.99. This date night essential ships fast. Buy now with free delivery over $50.
Wine,Cabernet Sauvignon,Michael David Cabernet Freakshow (750 ml),6.52935E+11,26٫99,https://drive.google.com/uc?id=1NgcK6pUT6pH4Rar19VUCmypKLP4ZgDmf,,,,,,,BP-WIN-750-10982,Stock up on Michael David Cabernet Freakshow (750 ml) – a structured wine for $26.99. This food pairing champion ships fast. In stock – order for delivery today.
Wine,Cabernet Sauvignon,Mondavi Napa Cabernet (750 ml),86003061910,12٫99,https://drive.google.com/uc?id=1LZm1mMaUBG9b3pJcIYoiTb7M7wSwdhRK,,,,,,,BP-WIN-750-10983,Bring to the party Mondavi Napa Cabernet (750 ml) – a elegant wine for $12.99. This cellar-worthy ships fast. Add to cart for fast local delivery.
Wine,Cabernet Sauvignon,Murphy Goode Cabernet (750 ml),83722870045,20٫99,https://drive.google.com/uc?id=1GKxB6czT9LYV9oxVabgYSpZCE6A6SCZG,,,,,,,BP-WIN-750-10984,"Murphy Goode Cabernet (750 ml): elegant red with dark fruit and oak ($20.99). Pairs with steak, burgers, or bold cheeses. Buy now with free delivery over $50."
Wine,Cabernet Sauvignon,Nickel Cab Quicksilver Bottle (750 ml),6.86014E+11,179٫99,https://drive.google.com/uc?id=1G4wGcutCInsCTaPBlqlIX_R-nZMIWwGX,,,,,,,BP-WIN-750-10985,Experience Nickel Cab Quicksilver Bottle (750 ml) – a structured wine for $179.99. This date night essential ships fast. Order now for same-day delivery.
Wine,Cabernet Sauvignon,Roth Cabernet Alexander Valley (750 ml),6.98744E+11,33٫99,https://drive.google.com/uc?id=10mAHEa_XYzRRiZUHIkAFVcOlMckKa1Km,,,,,,,BP-WIN-750-10986,Stock up special: Roth Cabernet Alexander Valley (750 ml) is just $33.99. Multiple units of structured quality. Available order online. Order now for next-hour delivery.
Wine,Cabernet Sauvignon,Silver Oak Alexander Valley Cabernet Sauvignon (750 ml),7.85214E+11,111٫99,https://drive.google.com/uc?id=1QhMLPKw0-xaUDXErQ7twdi761F06d642,,,,,,,BP-WIN-750-10987,"Silver Oak Alexander Valley Cabernet Sauvignon (750 ml) represents robust quality at $111.99. Crafted with care, priced to share. Fast delivery to your neighborhood."
Wine,Cabernet Sauvignon,Souverain Cabernet Sauvignon (750 ml),88553093496,14٫99,https://drive.google.com/uc?id=1lpo0ptGgG50d8ImvgnMsDPLtd3xI931P,,,,,,,BP-WIN-750-10988,"Deep ruby color, robust body: Souverain Cabernet Sauvignon (750 ml) is $14.99. Blackberry, cassis, and oak on the palate. Buy now with free delivery over $50."
Wine,Cabernet Sauvignon,Stags' Leap Cabernet Napa (750 ml),88593700200,111٫99,https://drive.google.com/uc?id=1mdpJFP7v_uzBPL8WnEAaZsCujlZ2RP6q,,,,,,,BP-WIN-750-10989,Need full-bodied wine for tonight? Stags' Leap Cabernet Napa (750 ml) at $111.99 is your answer. Pairs beautifully with dinner or sipping solo. In stock – order for delivery today.
Wine,Cabernet Sauvignon,Sutter Home Cabernet (187 ml),85200000050,2٫99,https://drive.google.com/uc?id=1tfgd3kMar6VKc-fecHbyFUT7ciDfwsTa,,,,,,,BP-WIN-187-10990,Sommeliers appreciate Sutter Home Cabernet (187 ml) at $2.99. Velvety wine with proper structure and finish. In stock – order for delivery today.
Wine,Cabernet Sauvignon,The Prisoner Cabernet Sauvignon (750 ml),86003255142,72٫99,https://drive.google.com/uc?id=1Gai6ddbNA7qkC69W2cZGV7SMxOdZ3LaU,,,,,,,BP-WIN-750-10991,Quality meets affordability: The Prisoner Cabernet Sauvignon (750 ml) delivers full-bodied wine at $72.99. Exceptional value per bottle. Shop online – pickup in-store today.
Wine,Champagne,Andre Brut (750 ml),85000007488,8٫99,https://drive.google.com/uc?id=1ZsOH6qF028wioKl2ERsNRvkiGkD2T_5Y,,,,,,,BP-WIN-750-10992,Sommeliers appreciate Andre Brut (750 ml) at $8.99. Balanced wine with proper structure and finish. In stock – order for delivery today.
Wine,Champagne,Barefoot Cellars Bubbly Brut (750 ml),18341751260,13٫99,https://drive.google.com/uc?id=1VSsPBhWwQ028thwy3l4TiP92gbo_EOpF,,,,,,,BP-WIN-750-10993,Crisp and bright: Barefoot Cellars Bubbly Brut (750 ml) for $13.99. Fruit-forward wine that pleases. Delivered fresh to your doorstep.
Wine,Champagne,Barefoot Cellars Bubbly Extra Dry (750 ml),18341751253,13٫99,https://drive.google.com/uc?id=16jzDWHmCOWatUKRCpRiPoukfYQLZZdmP,,,,,,,BP-WIN-750-10994,Quality meets affordability: Barefoot Cellars Bubbly Extra Dry (750 ml) delivers bright wine at $13.99. Exceptional value per bottle. Delivered fresh to your doorstep.
Wine,Champagne,Chandon California Brut Sparkling (750 ml),85155000013,29٫99,https://drive.google.com/uc?id=1VNUjLq3Af3q0hfGHazDpbXiGZauhU04b,,,,,,,BP-WIN-750-10995,Standard bottle size: Chandon California Brut Sparkling (750 ml) is $29.99. Mineral wine in classic format. Available quick delivery. Fast delivery to your neighborhood.
Wine,Champagne,Cook's Brut Champagne Blend (187 ml),83804047211,13٫99,https://drive.google.com/uc?id=1T00uBOHiYtQgUxfM883R3xQ2UiFTibOK,,,,,,,BP-WIN-187-10996,Weeknight winner: Cook's Brut Champagne Blend (187 ml) brings refreshing wine for $13.99. Impress without stress. Get it delivered to your door.
Wine,Champagne,Cooks Brut (187 ml),83804074712,16٫99,https://drive.google.com/uc?id=1VMK6YyTI_byXHxkQjMkPv-Gp0ECTfh0p,,,,,,,BP-WIN-187-10997,"Right-size portion: Cooks Brut (187 ml) for $16.99. Zesty quality, perfect quantity. Available quick delivery. Order online for curbside pickup."
Wine,Champagne,Cooks Extra Dry (750 ml),83804047235,13٫99,https://drive.google.com/uc?id=16pYupRXwJcv-27e1o5eQprSe_Nnu4Aqq,,,,,,,BP-WIN-750-10998,"Cooks Extra Dry (750 ml) showcases crisp white wine character for $13.99. Serve chilled with seafood or enjoy solo. Buy online, enjoy tonight."
Wine,Champagne,Domaine Ste Michelle Extra Dry (750 ml),88586600258,17٫99,https://drive.google.com/uc?id=1ej40FrFgyfiCmeKncEaCHOZYKjAuE20x,,,,,,,BP-WIN-750-10999,Indulge in Domaine Ste Michelle Extra Dry (750 ml) – a balanced wine for $17.99. This dinner party star ships fast. Shop online – pickup in-store today.
Wine,Champagne,Freixenet Cordon Negro Brut Champagne Blend (187 ml),33293003113,4٫99,https://drive.google.com/uc?id=1GV_c0A9Vp1ks2D8_pweFiH1udgNnPnVT,,,,,,,BP-WIN-187-11000,Indulge in Freixenet Cordon Negro Brut Champagne Blend (187 ml) – a balanced wine for $4.99. This gift-worthy selection ships fast. Fast delivery to your neighborhood.
Wine,Champagne,House Wine Brut Bubbles Champagne Blend Sparkling Wine Aluminium Can (375 ml),8.48375E+11,6٫99,https://drive.google.com/uc?id=1dXOw9TFVgqA9vIKj8yhWzCh0DGNKyBVC,,,,,,,BP-WIN-375-11001,Quality meets affordability: House Wine Brut Bubbles Champagne Blend Sparkling Wine Aluminium Can (375 ml) delivers zesty wine at $6.99. Exceptional value per bottle. Delivered fresh to your doorstep.
Wine,Champagne,Korbel Brut (750 ml),84704091328,19٫99,https://drive.google.com/uc?id=1D0QivVR7pa89B00E-_-EPSXwS_1ITnW8,,,,,,,BP-WIN-750-11002,Standard bottle size: Korbel Brut (750 ml) is $19.99. Mineral wine in classic format. Available fast shipping. In stock – order for delivery today.
Wine,Champagne,Korbel Extra Dry (750 ml),84704091472,19٫99,https://drive.google.com/uc?id=11QsTunF5N-3pOJB8kqtR8Q7BfD3q1d8J,,,,,,,BP-WIN-750-11003,Shop Korbel Extra Dry (750 ml) online – $19.99 with same-day delivery. Mineral wine that over-delivers. In stock – order for delivery today.
Wine,Champagne,Luc Belaire Bleu Addition Limited (750 ml),8.13497E+11,40٫99,https://drive.google.com/uc?id=1-Nvdl1RMVbTTEc6B49r2Xs3VgXR7C19y,,,,,,,BP-WIN-750-11004,Restaurant-quality wine at home: Luc Belaire Bleu Addition Limited (750 ml) is $40.99. Skip the corkage fee – quick delivery. Add to cart for fast local delivery.
Wine,Champagne,Moet & Chandon Brut Imperial Champagne Blend (750 ml),88110551056,78٫99,https://drive.google.com/uc?id=1-13Hq4OIPbPdr_VLtmjQfbUqN1doHucu,,,,,,,BP-WIN-750-11005,Highly rated: Moet & Chandon Brut Imperial Champagne Blend (750 ml) offers refreshing character at $78.99. Wine lovers keep coming back for more. Buy now with free delivery over $50.
Wine,Champagne,Moet & Chandon Ice Imperial (750 ml),81753818029,83٫99,https://drive.google.com/uc?id=13lXS0kVeepA0CH5jDD9xzHjbeQTcwmQZ,,,,,,,BP-WIN-750-11006,Mineral and bright: Moet & Chandon Ice Imperial (750 ml) for $83.99. Fruit-forward wine that pleases. Order now for next-hour delivery.
Wine,Champagne,Mumm Napa Brut Prestige Champagne Blend (750 ml),8.52832E+11,27٫99,https://drive.google.com/uc?id=10DsLCrULGuTJo5fVnsgJ7a5GBE0p2c0h,,,,,,,BP-WIN-750-11007,Gift-worthy: Mumm Napa Brut Prestige Champagne Blend (750 ml) brings mineral wine for $27.99. Impress without stress. Buy now with free delivery over $50.
Wine,Champagne,Mumm Napa Brut Rose (750 ml),8.52832E+11,27٫99,https://drive.google.com/uc?id=1kW0XayMq12Vmvy_Qk1xMIm64VWEF3wEO,,,,,,,BP-WIN-750-11008,Quality meets affordability: Mumm Napa Brut Rose (750 ml) delivers mineral wine at $27.99. Exceptional value per bottle. Order online for curbside pickup.
Wine,Champagne,Roederer Estate Brut (750 ml),97546102008,40٫99,https://drive.google.com/uc?id=1LueNnLU8j4s4ddxrCPwiLF2JaZBSQPza,,,,,,,BP-WIN-750-11009,"Sommeliers appreciate Roederer Estate Brut (750 ml) at $40.99. Vibrant wine with proper structure and finish. Buy online, enjoy tonight."
Wine,Champagne,Veuve Clicquot Yellow Label Brut (750 ml),81753050207,89٫99,https://drive.google.com/uc?id=1VOccb2Jt_Xj5ibjtx40h0-hd-6yKv5iP,,,,,,,BP-WIN-750-11010,Shop Veuve Clicquot Yellow Label Brut (750 ml) online – $89.99 with near you. Zesty wine that over-delivers. Delivered fresh to your doorstep.
Wine,Chardonnay,14 Hands Chardonnay (750 ml),88586001765,16٫99,https://drive.google.com/uc?id=1IsMsXV4h-OOY97cCLhr1PLchSGZOkq6t,,,,,,,BP-WIN-750-11011,Standard bottle size: 14 Hands Chardonnay (750 ml) is $16.99. Bright wine in classic format. Available fast shipping. Get it delivered to your door.
Wine,Chardonnay,Barefoot Cellars Chardonnay (1.5 L),18341151053,14٫99,https://drive.google.com/uc?id=1uByP_LhMHSakiVqkw49H_-gW7veediIv,,,,,,,BP-WIN-1.5L-11012,Show up in style with: Barefoot Cellars Chardonnay (1.5 L) brings vibrant wine for $14.99. Impress without stress. Order now for same-day delivery.
Wine,Chardonnay,Barefoot Cellars Chardonnay (750 ml),18341751055,9٫99,https://drive.google.com/uc?id=11iJdUGGXSjRYf1ibH1JpYlS3wrVOHj1T,,,,,,,BP-WIN-750-11013,Sommeliers appreciate Barefoot Cellars Chardonnay (750 ml) at $9.99. Refreshing wine with proper structure and finish. Get it delivered to your door.
Wine,Chardonnay,Bogle Chardonnay (750 ml),80887493928,12٫99,https://drive.google.com/uc?id=1ZlwE3VZuIE_kuTu4tA3yyq3fsn1b2TY8,,,,,,,BP-WIN-750-11014,Popular choice: Bogle Chardonnay (750 ml) offers mineral character at $12.99. Wine lovers keep coming back for more. Shop online – pickup in-store today.
Wine,Chardonnay,Butter Chardonnay (750 ml),8.50832E+11,22٫99,https://drive.google.com/uc?id=1QdObmrFxAu6P1YAw1tbw6d8WGjMFI61C,,,,,,,BP-WIN-750-11015,"Local bestseller: Butter Chardonnay (750 ml) offers refreshing character at $22.99. Wine lovers keep coming back for more. Buy online, enjoy tonight."
Wine,Chardonnay,Cakebread Cellars Napa Valley Chardonnay (750 ml),84692478941,55٫99,https://drive.google.com/uc?id=1eAytOX9rMhEKkH3xOwgFXvfXoxZBSLgs,,,,,,,BP-WIN-750-11016,Cakebread Cellars Napa Valley Chardonnay (750 ml) showcases balanced white wine character for $55.99. Serve chilled with seafood or enjoy solo. Available for immediate pickup.
Wine,Chardonnay,Ch Ste Michelle Chardonnay (750 ml),88586603846,17٫99,https://drive.google.com/uc?id=1DZB3d3_WyWx1oka80taeAwZsuwDVyMPu,,,,,,,BP-WIN-750-11017,Need mineral wine for tonight? Ch Ste Michelle Chardonnay (750 ml) at $17.99 is your answer. Pairs beautifully with dinner or sipping solo. In stock – order for delivery today.
Wine,Chardonnay,Chalk Hill Chardonnay Sonoma Coast (750 ml),16236000028,33٫99,https://drive.google.com/uc?id=1_eC_CRQi2R8oTASzxZhosDPVY2UE4F2P,,,,,,,BP-WIN-750-11018,Shop Chalk Hill Chardonnay Sonoma Coast (750 ml) online – $33.99 with near you. Balanced wine that over-delivers. Fast delivery to your neighborhood.
Wine,Chardonnay,Clos du Bois Chardonnay (750 ml),87356510124,14٫99,https://drive.google.com/uc?id=1ID7XWgl3jOxnx7sdf94-TrrGhmoYj8KX,,,,,,,BP-WIN-750-11019,Restaurant-quality wine at home: Clos du Bois Chardonnay (750 ml) is $14.99. Skip the corkage fee – quick delivery. In stock – order for delivery today.
Wine,Chardonnay,Cupcake Vineyards Butterkissed Chardonnay (750 ml),81308004396,12٫99,https://drive.google.com/uc?id=1qi8t51IQ3M20zkrrvwiiUlZYNVx4rOa-,,,,,,,BP-WIN-750-11020,Present-perfect: Cupcake Vineyards Butterkissed Chardonnay (750 ml) brings crisp wine for $12.99. Impress without stress. Shop online – pickup in-store today.
Wine,Chardonnay,Edna Valley Chardonnay (750 ml),18138201022,15٫99,https://drive.google.com/uc?id=1Guk9LIDbNKmIC8SrCYQHBmGnKUeWBD0W,,,,,,,BP-WIN-750-11021,"Present-perfect: Edna Valley Chardonnay (750 ml) brings crisp wine for $15.99. Impress without stress. Buy online, enjoy tonight."
Wine,Chardonnay,Estancia Chardonnay (750 ml),83085300586,14٫99,https://drive.google.com/uc?id=1DopSo9xwQlFnQX-rINsLP42X24KzLgfW,,,,,,,BP-WIN-750-11022,Estancia Chardonnay (750 ml) showcases mineral white wine character for $14.99. Serve chilled with seafood or enjoy solo. Order now for same-day delivery.
Wine,Chardonnay,Ferrari-Carano Chardonnay (750 ml),7.42651E+11,31٫99,https://drive.google.com/uc?id=1q8hR9BPROTTYdW-gchVTRQT14s-nlYm-,,,,,,,BP-WIN-750-11023,Ferrari-Carano Chardonnay (750 ml) showcases aromatic white wine character for $31.99. Serve chilled with seafood or enjoy solo. Shop online – pickup in-store today.
Wine,Chardonnay,Hahn SLH Chardonnay (750 ml),86788015573,20٫99,https://drive.google.com/uc?id=1KQg8NO8NkyXkg321iCrwYmMod1AzUtJh,,,,,,,BP-WIN-750-11024,Restaurant-quality wine at home: Hahn SLH Chardonnay (750 ml) is $20.99. Skip the corkage fee – fast shipping. In stock – order for delivery today.
Wine,Chardonnay,Joel Gott Chardonnay (750 ml),1.88985E+11,16٫99,https://drive.google.com/uc?id=1lys2T4vGeObgCDw8gF-8NZXvMr_4j_qw,,,,,,,BP-WIN-750-11025,Bring this to any gathering: Joel Gott Chardonnay (750 ml) brings crisp wine for $16.99. Impress without stress. Order online for curbside pickup.
Wine,Chardonnay,Kendall Jackson Chardonnay (750 ml),81584013105,22٫99,https://drive.google.com/uc?id=1ojiQNGBkUm3Pp_MESecOBd6I6RcN81WF,,,,,,,BP-WIN-750-11026,Restaurant-quality wine at home: Kendall Jackson Chardonnay (750 ml) is $22.99. Skip the corkage fee – local delivery available. Order now for next-hour delivery.
Wine,Chardonnay,La Crema Chardonnay Sonoma Coast (750 ml),49331002222,26٫99,https://drive.google.com/uc?id=1MHJK-FrRpY9DQE-bETTPZGC3Xk6y-jxD,,,,,,,BP-WIN-750-11027,Restaurant-quality wine at home: La Crema Chardonnay Sonoma Coast (750 ml) is $26.99. Skip the corkage fee – order online. Add to cart for fast local delivery.
Wine,Chardonnay,Layer Cake Chardonnay (750 ml),8.96599E+11,16٫99,https://drive.google.com/uc?id=17CSr8_IpydOGDNWWrEqP_Qq-ElB8EYv_,,,,,,,BP-WIN-750-11028,Shop Layer Cake Chardonnay (750 ml) online – $16.99 with order online. Mineral wine that over-delivers. Order now for same-day delivery.
Wine,Chardonnay,Liberty Creek Chardonnay (500 ml),85000021811,4٫99,https://drive.google.com/uc?id=1mVeKHYT9G8ARFojByI7acXMvXAq9a4NK,,,,,,,BP-WIN-500-11029,Sommeliers appreciate Liberty Creek Chardonnay (500 ml) at $4.99. Bright wine with proper structure and finish. Shop online – pickup in-store today.
Wine,Chardonnay,Mondavi Chardonnay Napa (750 ml),86003451865,22٫99,https://drive.google.com/uc?id=15tubZSkhMgjP-GEFgMlzBzKSd-HBxnQ-,,,,,,,BP-WIN-750-11030,Experience Mondavi Chardonnay Napa (750 ml) – a aromatic wine for $22.99. This food pairing champion ships fast. Get it delivered to your door.
Wine,Chardonnay,Murphy Goode Chardonnay California (750 ml),83722880020,19٫99,https://drive.google.com/uc?id=1Np9CvVoMG4ifIjGg1qtkDetVIdfCA7Lo,,,,,,,BP-WIN-750-11031,"Buttery, refreshing Chardonnay: Murphy Goode Chardonnay California (750 ml) at $19.99. Apple, vanilla, and toast dance together. Buy online, enjoy tonight."
Wine,Chardonnay,Robert Mondavi Private Selection Chardonnay (750 ml),86003461925,12٫99,https://drive.google.com/uc?id=1ON5ha5vLgiQpUmqJ4F2fod5DXpLLOK-Q,,,,,,,BP-WIN-750-11032,"Buttery, crisp Chardonnay: Robert Mondavi Private Selection Chardonnay (750 ml) at $12.99. Apple, vanilla, and toast dance together. Order now for same-day delivery."
Wine,Chardonnay,Rodney Strong Chardonnay (750 ml),87512913257,24٫99,https://drive.google.com/uc?id=13tvriFpgR1vpW_o0GSy_Nvg4cDf8O9Er,,,,,,,BP-WIN-750-11033,Table-ready: Rodney Strong Chardonnay (750 ml) brings crisp wine for $24.99. Impress without stress. Order now for same-day delivery.
Wine,Chardonnay,Souverain Chardonnay (750 ml),88553812202,13٫99,https://drive.google.com/uc?id=1E52a5fYSPh97IHkucIuWYgikPuPxoUmz,,,,,,,BP-WIN-750-11034,Table-ready: Souverain Chardonnay (750 ml) brings vibrant wine for $13.99. Impress without stress. Get it delivered to your door.
Wine,Chardonnay,Sutter Home Chardonnay (187 ml),85200000067,2٫99,https://drive.google.com/uc?id=1VH_1hm6eGEcMy7f0jee5rLIo5uo6ElYd,,,,,,,BP-WIN-187-11035,"Sutter Home Chardonnay (187 ml) represents bright quality at $2.99. Crafted with care, priced to share. Order now for next-hour delivery."
Wine,Chardonnay,Sutter Home Chardonnay Bottle (500 ml),85200001361,5٫99,https://drive.google.com/uc?id=15gS0Lrez7piKSWDXljGmcA5jTD7APXH0,,,,,,,BP-WIN-500-11036,"Right-size portion: Sutter Home Chardonnay Bottle (500 ml) for $5.99. Vibrant quality, perfect quantity. Available in your area. In stock – order for delivery today."
Wine,Chardonnay,Tisdale Chardonnay (750 ml),85000011430,4٫99,https://drive.google.com/uc?id=1ynVMtDLkwx7yyJ5v1Px5WbCeHAM_1YBJ,,,,,,,BP-WIN-750-11037,Shop Tisdale Chardonnay (750 ml) online – $4.99 with order online. Aromatic wine that over-delivers. Delivered fresh to your doorstep.
Wine,Chardonnay,Wente Chardonnay Morning Fog (750 ml),89636190002,19٫99,https://drive.google.com/uc?id=14xGq-ekt09QzGklsL678E92vsMpC_txU,,,,,,,BP-WIN-750-11038,Wente Chardonnay Morning Fog (750 ml) showcases crisp white wine character for $19.99. Serve chilled with seafood or enjoy solo. Order online for curbside pickup.
Wine,Chardonnay,William Hill Chardonnay North Cst (750 ml),85000021590,15٫99,https://drive.google.com/uc?id=1yy8ItqpFhrG7U1Kd7odIKguRpw9Aghp9,,,,,,,BP-WIN-750-11039,Popular choice: William Hill Chardonnay North Cst (750 ml) offers zesty character at $15.99. Wine lovers keep coming back for more. Available for immediate pickup.
Wine,Chardonnay,Woodbridge Mondavi Chardonnay (750 ml),86003000087,8٫99,https://drive.google.com/uc?id=13GDAktBUJQ7s5kNIf9IzVPOzmuVgOufE,,,,,,,BP-WIN-750-11040,Standard bottle size: Woodbridge Mondavi Chardonnay (750 ml) is $8.99. Zesty wine in classic format. Available neighborhood liquor store. Buy now with free delivery over $50.
Wine,Chardonnay,Yellow Tail Chardonnay (750 ml),31259008929,11٫99,https://drive.google.com/uc?id=17Lwg1aeh_T2vB4cuFzwpkZvgCxjwUfsr,,,,,,,BP-WIN-750-11041,Restaurant-quality wine at home: Yellow Tail Chardonnay (750 ml) is $11.99. Skip the corkage fee – order online. Shop online – pickup in-store today.
Wine,Fruit Wine,Stella Rosa Berry (750 ml),87872632225,16٫99,https://drive.google.com/uc?id=1TYTjvVamcEOP3toPRdcr7gt6kVHSpLBa,,,,,,,BP-WIN-750-11042,Highly rated: Stella Rosa Berry (750 ml) offers refreshing character at $16.99. Wine lovers keep coming back for more. Order online for curbside pickup.
Wine,Fruit Wine,Stella Rosa Pink (750 ml),87872632232,16٫99,https://drive.google.com/uc?id=1ZK5uck9seZ5KGYUp71ebWM5GLq71VuTD,,,,,,,BP-WIN-750-11043,Stella Rosa Pink (750 ml) showcases crisp white wine character for $16.99. Serve chilled with seafood or enjoy solo. Fast delivery to your neighborhood.
Wine,Merlot,Coppola Diamond Merlot (750 ml),7.39959E+11,20٫99,https://drive.google.com/uc?id=1PoGHOaxWBC6MEWOjpkyFmc-8d6TaL_u_,,,,,,,BP-WIN-750-11044,Quality meets affordability: Coppola Diamond Merlot (750 ml) delivers elegant wine at $20.99. Exceptional value per bottle. Shop online – pickup in-store today.
Wine,Other Reds,19 Crimes Shiraz (750 ml),12354001848,14٫99,https://drive.google.com/uc?id=1OgJhM0f3P4JK79YuXSQB7EE4k7e-W8qP,,,,,,,BP-WIN-750-11045,Restaurant-quality wine at home: 19 Crimes Shiraz (750 ml) is $14.99. Skip the corkage fee – neighborhood liquor store. Fast delivery to your neighborhood.
Wine,Other Reds,19 Crimes Snoop Dogg Cali Red (750 ml),12354004290,19٫99,https://drive.google.com/uc?id=12KsfzkQrtEwKUJpwjSdDqWzmgfzNzerF,,,,,,,BP-WIN-750-11046,Restaurant-quality wine at home: 19 Crimes Snoop Dogg Cali Red (750 ml) is $19.99. Skip the corkage fee – local delivery available. Delivered fresh to your doorstep.
Wine,Other Reds,Coppola Diamond Claret (750 ml),7.39958E+11,22٫99,https://drive.google.com/uc?id=1OGGg8gtl_P9ekLUQr-n3XKLqP8uEUmem,,,,,,,BP-WIN-750-11047,"Coppola Diamond Claret (750 ml): concentrated red with dark fruit and oak ($22.99). Pairs with steak, burgers, or bold cheeses. Available for immediate pickup."
Wine,Other Reds,Gabbiano Sangiovese (750 ml),89819501458,12٫99,https://drive.google.com/uc?id=12pKY-dTNzhXu1a-fZOhTWrDCELzCW1_C,,,,,,,BP-WIN-750-11048,"Gabbiano Sangiovese (750 ml) represents structured quality at $12.99. Crafted with care, priced to share. Order online for curbside pickup."
Wine,Other Reds,Justin Justification (750 ml),7.33953E+11,78٫99,https://drive.google.com/uc?id=1v-zAbIWauOyLv8w1KXQ2NPSzXxzIvWIW,,,,,,,BP-WIN-750-11049,Sommeliers appreciate Justin Justification (750 ml) at $78.99. Layered wine with proper structure and finish. Available for immediate pickup.
Wine,Other Reds,Riunite Lambrusco (750 ml),80516135144,7٫99,https://drive.google.com/uc?id=19WJGvNFFEzh-_qe5dj0PgPftyQLj7I5_,,,,,,,BP-WIN-750-11050,Bring this to any gathering: Riunite Lambrusco (750 ml) brings velvety wine for $7.99. Impress without stress. In stock – order for delivery today.
Wine,Other Reds,Yellow Tail Shiraz (750 ml),31259008943,8٫99,https://drive.google.com/uc?id=11jhunyJQ1AR1AF9XhJeFEfz3mREU0VOz,,,,,,,BP-WIN-750-11051,"Deep ruby color, rich body: Yellow Tail Shiraz (750 ml) is $8.99. Blackberry, cassis, and oak on the palate. Get it delivered to your door."
Wine,Other Whites,Barefoot Cellars Moscato (1.5 L),85000016671,14٫99,https://drive.google.com/uc?id=1TH9h_K4AXQNT4cvj57JERO67w3OmW6ia,,,,,,,BP-WIN-1.5L-11052,Present-perfect: Barefoot Cellars Moscato (1.5 L) brings refreshing wine for $14.99. Impress without stress. Available for immediate pickup.
Wine,Other Whites,Barefoot Cellars Moscato (750 ml),85000016688,8٫99,https://drive.google.com/uc?id=11auWY7Z20lFTaA6ahgKQDHNmq2YPR8Ai,,,,,,,BP-WIN-750-11053,Restaurant-quality wine at home: Barefoot Cellars Moscato (750 ml) is $8.99. Skip the corkage fee – fast shipping. Delivered fresh to your doorstep.
Wine,Other Whites,Charles Smith Kung Fu Riesling (750 ml),86003253001,16٫99,https://drive.google.com/uc?id=1FvUp_1UfTY1_Pm2-YnO4eHxfK1oYLQMk,,,,,,,BP-WIN-750-11054,Restaurant-quality wine at home: Charles Smith Kung Fu Riesling (750 ml) is $16.99. Skip the corkage fee – quick delivery. In stock – order for delivery today.
Wine,Other Whites,Edna Valley Sauvignon Blanc (750 ml),18138202029,15٫99,https://drive.google.com/uc?id=1CWX_jn0BkpsnqF7KYcTQUh3Hx7vQeUA2,,,,,,,BP-WIN-750-11055,"Edna Valley Sauvignon Blanc (750 ml) represents mineral quality at $15.99. Crafted with care, priced to share. In stock – order for delivery today."
Wine,Other Whites,Ferrari-Carano Fume Blanc (750 ml),7.42651E+11,22٫99,https://drive.google.com/uc?id=1AtsdqFa_7lnpuwJhnn4c8_gUQyYrljXC,,,,,,,BP-WIN-750-11056,Standard bottle size: Ferrari-Carano Fume Blanc (750 ml) is $22.99. Mineral wine in classic format. Available local delivery available. Shop online – pickup in-store today.
Wine,Other Whites,Sutter Home Chenin Blanc Bottle (187 ml),85200618743,7٫99,https://drive.google.com/uc?id=1-Nvdl1RMVbTTEc6B49r2Xs3VgXR7C19y,,,,,,,BP-WIN-187-11057,"Right-size portion: Sutter Home Chenin Blanc Bottle (187 ml) for $7.99. Crisp quality, perfect quantity. Available fast shipping. Get it delivered to your door."
Wine,Pinot Grigio,Barefoot Cellars Pinot Grigio (1.5 L),85000014431,14٫99,https://drive.google.com/uc?id=1nYdb-jstte-v3UIUBZLdfplsgTyVV3tN,,,,,,,BP-WIN-1.5L-11058,Sommeliers appreciate Barefoot Cellars Pinot Grigio (1.5 L) at $14.99. Vibrant wine with proper structure and finish. Add to cart for fast local delivery.
