Aisle,Item Name,Price,UPC
Juice,Martinelli's Gold Medal:Not from Concentrate,$2.99,041244000098
Juice,Sparkling cider,$8.99,041244122547
Juice,LANGERS APPLE JUICE,$3.99,041755000501
Juice,LANGERS RUBY RED 15.2OZ,$3.99,041755000532
Juice,LANGERS CRANBERRY 15.2OZ,$3.99,041755000556
Juice,LANGERS  FRUIT PUNCH 15.2OZ,$3.99,041755000587
Juice,LANGERS GRAPE 15.2OZ,$3.99,041755000709
Juice,LANGERS MANGO NECTAR 15.2OZ,$3.99,041755000761
Juice,LANGERS MANGO 32OZ,$4.99,041755001201
Juice,LANGERS GRAPE 32OZ,$3.99,041755001317
Juice,Langers:Cranberry,$5.99,041755008200
Juice,LANGERS CRANBERRY 32 OZ,$3.99,041755008323
Juice,LANGERS BLUE RASPBERRY FRUIT PPUNCH,$3.99,041755150060
Juice,LANGERS ORANGE 15.2OZ,$3.99,041755150091
Juice,LANGERS PINEAPPLE 15.2OZ,$3.99,041755200024
Juice,LANGERS PINEAPPLE 12/15.2 PL,$3.99,041755200031
Juice,Shasta:Tiki Punch,$5.99,042200003320
Juice,Tropicana Pure Premium OrangeJuice (12 oz),$3.99,048500017753
Juice,Tropicana No Pulp ORANGE,$9.99,048500205716
Juice,Troppicano orange,$3.99,048500206034
Juice,Sprite Can (12 oz),$12.99,049000028928
Juice,Sunny D,$3.99,050200500145
Juice,V8 12 OZ CAN,$2.99,051000012920
Juice,GATORADE ZERO GLACIE,$4.99,052000043549
Juice,Snapple Mango Madness Plastic Bottle (16 oz),$1.99,076183163641
Juice,Canada Dry Club Soda Bottle (10 oz),$1.99,078000001198
Juice,Canada Dry:Diet,$3.99,078000148404
Juice,BUNDABERG GINGER,$4.99,079373000764
Juice,CALYPSO  LEMONADE,$3.99,079581184003
Juice,CALYPSO OCEAN BLUE LEMONADE,$3.99,079581184010
Juice,Strawberry lemonade,$3.99,079581184027
Juice,paradise punch lemonade,$3.99,079581184041
Juice,CALYPSO ISLAND WAVE  LEMONADE,$3.99,079581184058
Juice,CALYPSO TROPICAL MANGO LEMONADE,$3.99,079581184065
Juice,CALYPSO TROPICAL MELON LEMONADE,$3.99,079581184072
Juice,CALYPSO KIWI LEMONADE,$3.99,079581184096
Juice,CALYPSO PINEAPPLE PEACH LEMONADE,$3.99,079581185017
Juice,CALYPSO TROPICAL TANGO LEMONADE,$3.99,079581187097
Juice,Calypso Natural Lemonade Bottle (16 oz),$3.99,079581995104
Juice,Calypso Strawberry Lemonade Bottle (16 oz),$3.99,079581995111
Juice,Calypso Kiwi Lemonade Bottle (16 oz),$3.99,079581995128
Juice,Calypso Southern Peach Lemonade Bottle (16 oz),$3.99,079581995258
Juice,NAKED STRAWBERRY BANANA 15.2OZ,$6.99,082592194152
Juice,NAKED JUICE  MANGO 15.2OZ,$6.99,082592660152
Juice,NAKED GREEN MACHINE 15.2,$6.99,082592720153
Juice,TARA MANGO,$4.99,195893172146
Juice,TARA GRAPE FRUIT,$3.99,195893475919
Juice,tara passion fruit,$3.99,195893683642
Juice,TARA PEACH,$3.99,196852458172
Juice,TARA PINK GUAVA,$3.99,196852772315
Juice,TARA PINEAPPLE,$3.99,196852882274
Juice,tara lime,$4.99,198168084885
Juice,TARA CANTALOUP MELON,$3.99,198168310151
Juice,TARA CANTALOUPE MELON,$3.99,198168315804
Juice,TARA ORANGE,$3.99,198168445112
Juice,TARA PAPAYA,$3.99,198168491805
Juice,TARA WATERMELON,$3.99,198168514504
Juice,TARA DRAGON FRUIT,$3.99,198168580530
Juice,TARA LYCHEE,$3.99,198168759134
Juice,TARA STRAWBERRY,$3.99,198168976661
Juice,KUJI  COCONUT MILK ORIGINAL 9.8OZ,$4.99,674806008203
Juice,KUIJ COCONUT MILK MANGO ,$3.99,674806008210
Juice,KUJI COCONUT MILK ORIGINAL ,$6.99,674806008241
Juice,Visvita Savila Original,$2.99,718122296545
Juice,Aloe vera,$5.99,718122296644
Juice,Aloe 19.9 oz pineapple,$2.99,718122297146
Juice,Savila Bebida De Savila Con Guayaba,$2.99,718122297344
Juice,Aloe Kiwi,$2.99,718122297443
Juice,Savila Bebida De Savila con Granada,$2.99,718122297948
Juice,Savila Bebida De Savila con Mango,$2.99,718122298341
Juice,Alo vwera,$3.99,718122298440
Juice,EVOLUTION ORGANIC SUPER FRUIT GREENS,$5.99,762357042118
Juice,EVOLUTION ORGANIC  GREEN DEVOTION,$5.99,762357044112
Juice,EVOLUTION MIGHTY WATERMELON,$5.99,762357101990
Juice,EVOLUTION ORGANIC VITAL BERRY,$5.99,762357565112
Juice,POPPI WIL BERRY,$3.99,810063711078
Juice,SOL-TI LEMON- LIME,$7.99,810131350284
Juice,glow-up health ade   kamboucha ginger pineapple,$6.99,811184030154
Juice,healthade mint limaede 16 oz,$6.99,811184030208
Juice,KOMBUCHA HEALTH ADE GUAVA DRAGON FRYIT  16OZ,$6.99,811184031861
Juice,HEALTH ADE KOMBUCHA MANGO LEMONADE,$6.99,811184032240
Juice,PRESSED DAILY GEENS + CUCUMBER LEMON 15.2 OZ,$6.99,813121020167
Juice,COLD PRESSED GINGER,$6.99,813121020198
Juice,pressed daily roots ginger,$6.99,813121020235
Juice,PRESSED DAILY CITRUS + ORGANIC TURMERIC 15.2 OZ,$6.99,813121020396
Juice,PRESSED DAILY CITRUS + ORGANIC TURMERIC 15.2 OZ,$6.99,813121023151
Juice,pressed probiotic lemonade elderberry,$6.99,813121024226
Juice,pressed probiotic lemonade strawberry basil,$6.99,813121024264
Juice,COLD PRESSED STRAWBERRY ORNGE MANGO,$6.99,813121024455
Juice,PRESSED  BLUE PINEAPPLE,$6.99,813121024509
Juice,COLD PRESSED GINGER,$6.99,850003023717
Juice,PRESSED DAILY GREENS + CUCUMBER LEMON,$6.99,850007123284
Juice,sol ti superboost supershot,$5.99,850014741983
Juice,Olipop,$3.99,850027702872
Juice,OLIPOP STRAWBERRY VANILA,$3.99,850027702919
Juice,COCCO ELECTROLYTE BLOOD ORANGE,$4.99,850064950786
Juice,NOCCO ELECTROLYTE LEMON LIME,$4.99,850064950793
Juice,Farmer's Aloe Vera Drink,$2.99,851802004365
Juice,Aloe peach,$2.99,851802004372
Juice,VISVITA ALOE VERA  KIWI,$5.99,851802004549
Juice,KOMBUCHA  HEALTH ADE GINGER LEMON,$6.99,851861006096
Juice,Health ade kombucha pomegranatel,$6.99,851861006119
Juice,KOMBUCHA HEALTH ADE PINK LADY APPLY  16OZ,$6.99,851861006126
Juice,health-ade kombucha passion fruit tangerine,$6.99,851861006867
Juice,GOLDTHREAD LEMON HYDRATE,$4.99,854004006540
Juice,DELICIOUS MICHELADA BAJA,$5.99,856542004170
Juice,sol ti chlorophyll aloe superade,$7.99,856852007069
Juice,STOLI -  WILD BLUEBERRY,$7.99,856852007274
Juice,sol ti turmeric supershot,$4.99,856852007724
Juice,SOL TI ginger supershot,$5.99,856852007731
Juice,sol ti immune-ti supershot,$5.99,856852007823
Juice,MELA WATERMELON WATER,$4.99,860000780308
Juice,MEL PINAPL 12/1 16.9OZ CAN,$4.99,860000780322
Juice,MELA WATERMELON GINGER JUICE,$4.99,860000780346
Juice,MELA WATERMELON WATER + PASSION FRUIT,$4.99,860000780360
Juice,WET HYDRATION PEACH PINEAPPLE,$6.99,860003679791
Juice,GINGER BEER CAN,$9.99,860006644680
Juice,MELA WATERMELON WATER + CHILI MANGO,$4.99,860009953727
Juice,GOOD GROW RASPBERRY LEAMONADE,$5.99,883990101205
Juice,Farmer's Aloe Vera Drink,$2.99,884394007285
Juice,OKF Farmer's Aloe Vera Mango Drink,$2.99,884394007339
Juice,Electrolit Electrolyte Hydration & Recovery Pina Bottle (625 ml),$4.99,887725000702
Juice,Aloevine Aloe Vera Drink Original,$3.99,896650001647
Juice,vita coco can with pulp,$4.99,898999012698
MEDICINE,Colgate 4.0 oz,$7.99,035000514066
MEDICINE,CREST-SCOPE CLSC 36 ml,$2.99,037000956587
MEDICINE,AFRIN ORIGINAL NASAL SPRAY,$14.99,041100811233
MEDICINE,Blistex:Medicated Lip Ointment,$5.99,041388210216
MEDICINE,Medicated Lip Balm,$6.99,041388220611
MEDICINE,Children's Motrin:Original Berry Flavor,$15.99,300450192042
MEDICINE,TYLENOL EXTRA STRENGTH,$12.99,300450449054
MEDICINE,MOTRIN PM,$10.99,300450563200
MEDICINE,Neosporin:Neosporin Original Antibiotic Ointment,$9.99,300810730884
MEDICINE,PEPTO,$3.99,301490001981
MEDICINE,Pepto-bismol Upset Stomach Reliever,$7.99,301490039045
MEDICINE,PeptoBismol Max Strength Liquid,$16.99,301490039298
MEDICINE,Pepto-Bismol:Maxiumum Strength,$12.99,301490039304
MEDICINE,Advil Children Suspension Fruit,$15.99,305730170307
MEDICINE,Renu,$7.99,310119039540
MEDICINE,"Listerine Antiseptic, Cool Mint, (250 ml)",$7.99,312547427203
MEDICINE,Listerine:FreshBurst,$7.99,312547428200
MEDICINE,VISINE RED EYE COMFORT,$10.99,312547493802
MEDICINE,Vicks Childrens Nyquil Cold Cough Relief Liquid Cherry,$16.99,323900014336
MEDICINE,"Vicks DayQuil Cold & Flu, Non-Drowsy (8 oz)",$17.99,323900014350
MEDICINE,DAYQUIL C&C KIDS LIQUID,$16.99,323900030770
MEDICINE,DAYQUIL C&F,$5.99,323900042087
MEDICINE,NYQUIL C&F,$5.99,323900042100
MEDICINE,NYQUIL COLD & FLU LIQUID,$17.99,323900045149
MEDICINE,Children's Benadryl:Cherry Flavored,$15.99,350580534045
MEDICINE,Advil,$5.99,366715970022
MEDICINE,ADVIL IBUPROFEN,$5.99,366715970039
MEDICINE,Aleve,$4.99,366715970220
MEDICINE,Alka-Seltzer Original,$5.99,366715970329
MEDICINE,NYQUIL LD SEVERE MULTI DO,$5.99,366715970527
MEDICINE,BENADRYL LD 4CT,$4.99,366715970626
MEDICINE,Dramamine,$4.99,366715970916
MEDICINE,Excedrin,$4.99,366715971029
MEDICINE,EXCEDRINE 6 COUNT,$6.99,366715971036
MEDICINE,Motrin IB:Pain Reliever / Fever Reducer,$4.99,366715971227
MEDICINE,TYLENOL PM,$5.99,366715971722
MEDICINE,Pepto Bismo,$5.99,366715972323
MEDICINE,MUCINEX DM LD SINGLE DOSE,$5.99,366715972415
MEDICINE,ALKA SELTZER PLUS,$5.99,366715973122
MEDICINE,Claritin 24,$4.99,366715973214
MEDICINE,Advil Pm,$4.99,366715973320
MEDICINE,MIDOL LD MULTI DOSE,$4.99,366715974525
MEDICINE,Tylenol,$5.99,366715974723
MEDICINE,Advil liquid gels,$5.99,366715975225
MEDICINE,TYLENOL COLD & FLU 4 CAPLETS,$5.99,366715975621
MEDICINE,ANTI DIARRHEAL LD MD 4 CT,$4.99,366715975928
MEDICINE,DAYQUIL,$6.99,366715980427
MEDICINE,nyquil,$5.99,366715980526
MEDICINE,DESITIN MAXIMUM STRENGTH,$7.99,369968006111
MEDICINE,Desitin max strength paste,$10.99,369968076817
MEDICINE,"Band-Aid:Flexible Fabric - 3/4"""" x 3"""" / 1.9 cm x 7.6cm",$2.99,381370047544
MEDICINE,Puer eyes,$3.99,610466049750
MEDICINE,Clear Eyes:Redness Reliever Eye Drops,$10.99,678112254156
MEDICINE,ZANTAC MAXIMUM STRENGTH,$8.99,681421036108
MEDICINE,Jose Cuervo The Original Margaritas Mix,$5.99,811538011211
MEDICINE,LIQUID I.V.,$9.99,850021474744
milk,coconut milk drink,$2.99,022652191202
milk,parrot coconut milk  with banana,$3.99,022652240009
milk,PARROT COCONUT MILK mango,$2.99,022652240016
milk,PAROT COCONUT MILK STAWBERRY ,$3.99,022652240214
milk,darigold chocolate,$4.99,026400700067
milk,DARIGOLD WHOLE MILK,$3.99,026400700081
milk,DARIGOLD TWO REDUCED FAT MILK ,$3.99,026400700104
milk,Nestle Nesquik Strawberry Low Fat Milk,$3.99,028000515751
milk,Nestle Nesquik Chocolate Low Fat Milk,$4.99,028000772123
milk,Nesquik Banana Strawberry Low Fat Milk,$4.99,028000895044
milk,Nestle Nesquik Vanilla Low Fat Milk,$3.99,028000896256
milk,Lunchables salami,$6.99,044500201819
milk,Oscar Mayer Lunchables:Turkey + American & 6 Fl Oz Capri Sun Pacific Cooler,$10.99,044700006740
milk,KNUDSEN HALF AND HALF,$10.99,049900172660
milk,Coffee-mate:Original,$9.99,050000302628
milk,MUSCLE MILK 14OZ CHOCOLATE PEANUT BUTTER ,$5.99,052000051179
milk,A 2  ORGANIC WHOLE MILK,$8.99,096619077113
milk,Organic milk,$7.99,096619114009
milk,milk,$6.99,096619410804
milk,KIRKLAND SALTED SWEET CREAM BUTTER,$6.99,096619411146
milk,THR ORIGINAL OAT MILK ,$8.99,190646641016
milk,kuji strawberry,$3.99,674806008227
milk,kuji mango coconut milk,$5.99,674806008258
milk,KUJI COCONUT MILK STAWBERRY ,$5.99,674806008265
milk,KUJI COCONUT MILK MELON ,$5.99,674806008272
milk,KUJI COCONUT MILK PINEAPPLE  9.8OZ,$3.99,674806008289
milk,kuji banana flavor,$3.99,674806008296
milk,KUJI COCONUT MILK PINEAPPLE ,$5.99,674806008302
milk,KUJI COCONUT MILK SOURSOP FRUIT ,$5.99,674806008371
milk,Core Power Chocolate Protein Shake,$7.99,811620020633
milk,Core Power Elite Protein Shake - Vanilla,$7.99,811620020657
milk,CORE POWER 42G STRAWBERRY,$7.99,811620021425
milk,CORE POWER VANILLA ,$6.99,811620021968
milk,CORE POWER STRAWBERRY BANANA,$6.99,811620021982
milk,SPY MAX CHOCOLATE MILK WITH PROTEIN 11 OZ,$6.99,850045887001
milk,SPY VANILLA MILK WITH PROTEIN 11 OZ,$6.99,850045887148
milk,KOIA PROTEIN VANILLA BEAN 12 OZ,$5.99,854092006064
milk,KOIA PROTIEN CEREAL FRUITY 12 OZ,$5.99,854092006194
milk,KOIA COLD MATCHA LATTE PROTEIN 12 OZ,$5.99,854092006866
milk,KOIA CHOCLATE VANILA ,$5.99,854092006934
milk,Muscle Milk Mega Protein Shake VANILLA,$5.99,876063002813
MIXERS,Roses sweetend lime juice,$8.99,016600000043
MIXERS,Rose GRANDINE SYRUP,$8.99,016600000050
MIXERS,ROSE SIMPLE SYRUP,$8.99,016600001422
MIXERS,Martinelli's Gold Medal:Sparkling Cider 100% Juice,$3.99,041244002566
MIXERS,LA PAZ BLOODY MARY,$10.99,071017048569
MIXERS,LUXARDO 14.1OZ,$32.99,187229127289
MIXERS,TRES AGAVES GRAPEFRUIT,$13.99,196383001823
MIXERS,tres agaves margarita oprganic,$13.99,196383008648
MIXERS,ZIG ZAG,$8.99,616003933254
MIXERS,Jose cuervo double strength,$32.99,810178380022
MIXERS,JOSECUERVO MARGARITA STRAWBERRY,$21.99,811538011037
MIXERS,Cutwater Spicy Bloody Mary Bottles ,$9.99,816751021924
MIXERS,jose cuervo double strength,$31.99,818844022986
MIXERS,jose cuervo double strength,$9.99,818844028650
MIXERS,Tres Agaves Margarita Mix Organic,$13.99,854125003039
MIXERS,TRES STR,$13.99,854125003220
MUOSHROOM,Mash,$54.99,850061048592
MUOSHROOM,choclate,$32.99,850061048646
MUOSHROOM,MUOSHROOM CHOCOLATE WHITE MAGIC,$32.99,850061048653
MUOSHROOM,CHOCLATE,$32.99,850061048806
MUOSHROOM,NICE GUMMIES GALAXY RAZZ,$14.99,850061048875
MUOSHROOM,NICE  GUMMIES  COSMIC BERRY,$14.99,850061048882
MUOSHROOM,GUMMIES MOUSHROOM,$54.99,850076054021
NonAlcohol,ETE WATER WATER 4/6 600 ML PET,$10.99,060883000108
NonAlcohol,ARZ-HRD Peach 12/1 22oz Can,$4.99,061300876375
NonAlcohol,ARZ-HRD VARIETY PACK 2/12 12OZ CAN,$24.99,061300876382
NonAlcohol,ARZ-HRD Cowboy Cocktail Lemonade 12/,$4.99,061300876986
NonAlcohol,ARZ-HRD Cowboy Cocktail Watermelon 1,$4.99,061300876993
NonAlcohol,VIC Sour Monkey - Sour Belgian Tripe,$17.99,063027977632
NonAlcohol,MAI PERRIER BLACKBERRY 1/24 .5 LTR P,$1.99,074780253871
NonAlcohol,MAISON PERRIER BLACKBERRY 24/.5 LITER PET (500ML),$2.99,074780426886
NonAlcohol,MAI PERRIER ULTIMATE 1/24 .5 LTR PET,$1.99,074780620888
NonAlcohol,BCH AMALGAMATOR WC IPA W/MOSAIC HOPS,$18.99,075283089530
NonAlcohol,STIRRINGS PALOMA MIX B6 750ML,$7.99,088004044053
NonAlcohol,LAL WATER- 12/1 1 LTR BTL,$2.99,197644993994
NonAlcohol,POS PRINTED BANER MISCELLANEOUS,$0.99,429949149982
NonAlcohol,FIRESTONE MIND HAZE BRAIN MELTER C24,$15.99,602755013061
NonAlcohol,ETE WATER WATER 2/6 1 LTR PET,$16.99,608883000119
NonAlcohol,ARZ-NA BLACK & WHITE 22OZ 24PK CN NP,$1.99,613008722869
NonAlcohol,ARZ-NA RASPBERRY TEA NP 22OZ 24PK CN,$2.99,613008756505
NonAlcohol,ARZ LEMON- 2/12 12OZ CAN,$24.99,613008766122
NonAlcohol,ARZ-NA KIWI STRAWBERRY NP 22OZ 24PK,$1.99,613008769178
NonAlcohol,ZING ZANG PINA COLADA MIX PET 32Z,$9.99,616003179928
NonAlcohol,ZING ZANG BLOODY MARY MIX PET 32Z,$7.99,616003741361
NonAlcohol,ZING ZANG MARGARITA MIX PET 32Z,$8.99,616003843393
NonAlcohol,STIRRINGS BLOODY MARY MIX B6 750ML,$7.99,780999003410
NonAlcohol,STIRRINGS COCKTAIL MIXER 5 CALORIE M,$7.99,780999004530
NonAlcohol,GHOST ENERGY WARHEADS SOUR WATERMELON 16 CAN,$4.99,810028293304
NonAlcohol,GHOST ENERGY ORANGE CREAM 16 CAN,$4.99,810085812180
NonAlcohol,GHOST ENERGY WARHEADS SOUR GREEN APPLE 16 CAN,$4.99,810085812203
NonAlcohol,CUTWATER MILD BLOODY MARY MIX 1.0L,$9.99,816751021948
NonAlcohol,BALLAST POINT SCULPIN IPA PINEAPPLE,$16.99,840166660041
NonAlcohol,JACK DANIELS C BOLDER BOLDER SOUTHER,$4.99,840245600425
NonAlcohol,LIQUID DEATH TEA DEAD BILLIONAIRE 12/19.2 CAN,$3.99,850031700260
NonAlcohol,BUZZBALLZ SPIRITS PASSIONFRUIT MARTI,$4.99,850042638262
NonAlcohol,F3- E-ORIGNL 12/1 12OZ CAN,$3.99,850045501167
NonAlcohol,F3- E-CITRUS 12/1 12OZ CAN,$3.99,850045501181
NonAlcohol,F3- E-TRPCAL 12/1 12OZ CAN,$0.99,850045501204
NonAlcohol,JSH POG--- 6/4 12OZ CAN,$13.99,850062156227
NonAlcohol,ALA ORANGE KISS 12 OZ 1/24 CAN,$4.99,850645008363
NonAlcohol,BUZZBALLZ SPIRITS CHILI MANGO P3 1.7,$26.99,851091006187
NonAlcohol,BUZZBALLZ SPIRITS AMERICANA STRAWBER,$26.99,851091006682
NonAlcohol,BUZZBALLZ SPIRITS PINEAPPLE JALAPENO,$4.99,855200005450
NonAlcohol,BUZZBALLZ SPIRITS ELF MAPLE SYRUP SU,$5.99,857641002944
NonAlcohol,MEL HICO-- 12/1 16.9OZ CAN,$4.99,860000780339
NonAlcohol,BEATBOX LEMONADE HARD TEA 12/500ML TETRA,$4.99,860010695814
NonAlcohol,BEATBOX HARD TEA VARIETY 2/6/500ML TETRA,$27.99,860010695821
ORGANIC,AVALINE SAUVIGNON BLANC,$29.99,051497382094
ORGANIC,INO ESPITUKO,$19.99,783757102332
ORGANIC,WILD PET CHAR,$24.99,783757103391
ORGANIC,INO ESPITUKO,$19.99,783757200335
ORGANIC,INO ESPITUKO,$19.99,783757201332
ORGANIC,GULP HULP RED WINE 750 ml,$20.99,804879609537
ORGANIC,GULP HULP,$24.99,804879609544
ORGANIC,BERTRAND ORANGE GOLD,$28.99,812147021233
ORGANIC,AVALINE ROSE,$24.99,816136025349
ORGANIC,AVALINE PINOT NOIR,$27.99,850032189132
ORGANIC,HURLUBERLU,$25.99,3683080416199
ORGANIC,petit our red wine,$21.99,3760042583325
ORGANIC,NMCHATEAU LES CLAUZOTS,$27.99,3770001369440
ORGANIC,PULPE,$24.99,3770017273052
ORGANIC,MICHEL MICHEL,$27.99,3770021335029
ORGANIC,GULP HABLO ORGANIC WINE,$24.99,8436561120277
ORGANIC,ALBET i NOYA,$21.99,8437000043300
ORGANIC,Albet I Noya - Petit Albet Rose - Brut Rose Reserva,$21.99,8437011762610
ORGANIC,GULP HABLO,$24.99,8437012218772
Personal Care,Colgate Cavity Protection Fluoride Toothpaste (2.5 oz),$5.99,035000511058
Personal Care,Listerine Cool Mint Adult Mouthwash Plastic Bottle (3.2 oz),$3.99,312547427951
PROTEIN SHAKES,LF PROTEIN PASTRY HOT FUDGE,$5.99,810035970861
PROTEIN SHAKES,NURRI CHOCOLATE MILK SHAKE,$4.99,811130033727
PROTEIN SHAKES,NURRI VAMILLA 30 PROTEIN G,$4.99,811130034083
PROTEIN SHAKES,Core power,$7.99,811620021951
PROTEIN SHAKES,FAIRLIFE PROTEIN SHAKE,$4.99,811620022118
PROTEIN SHAKES,PRESSED PROTEIN SMOOTHIE DARK CHOCOLATE,$7.99,813121024158
PROTEIN SHAKES,PRESSED PROTEN SMOOTHIE VANILLA,$7.99,813121024165
PROTEIN SHAKES,koia cockies and cream,$5.99,850067422211
PROTEIN SHAKES,KOIA CHOCLATE BANANA,$5.99,854092006163
PROTEIN SHAKES,KOIA ELITE CHOCOLATE 32 GR 12 OZ,$5.99,854092006941
PROTEIN SHAKES,Muscle Milk 40 Knockout Chocolate,$5.99,876063002806
PROTEIN SHAKES,MUSCLE MILK PRO 14OZ,$5.99,876063007160
Frozen,SLUSH PUPPIES 12 OZ,$2.99,019179700123
Frozen,SLUSH PUPIE 24 OZ,$4.99,019179700246
Snack,tim's potato chips jalapeno,$5.99,011594275668
Snack,tim's potato chips sea salt vinegar,$5.99,011594275675
Snack,HAWAIIAN CHIPS BBQ,$5.99,011594275699
Snack,HAWAIAN POTATO SHIPS,$5.99,011594275705
Snack,HAWAIIAN BRAND,$5.99,011594275712
Snack,goldfish,$4.99,014100045526
Snack,Pepperidge Farm Goldfish Flavor Blasted Xtra Cheddar Crackers (2.45 oz),$3.99,014100045557
Snack,Pepperidge Farm Goldfish Flavor Blasted Xtra Cheddar (6.6 oz),$3.99,014100085485
Snack,Wonderful pistachios,$4.99,014113700467
Snack,SHELLED PISTACHIOS,$6.99,014113701129
Snack,WONDER FUL PISTACHIOS,$2.99,014113702164
Snack,Pistachio  chill sweet,$2.99,014113702201
Snack,WONDERFUL DILL PICKLE,$5.99,014113702324
Snack,WONDERFUL ROASTED & SALTED,$5.99,014113910132
Snack,pastachios,$3.99,014113910712
Snack,SHELLED PISTACHIOS CHILI ROASTED,$5.99,014113910873
Snack,WONDERFUL PISTACHIOS CHILI ROASTED,$5.99,014113910934
Snack,PISTACHIOS 1.5OZ,$3.99,014113911856
Snack,W PISTACHIOS SALT&PEPPER,$3.99,014113913317
Snack,W PISTACHIOS SWEET CHILI,$3.99,014113913331
Snack,WONDERFUL PSTCH 1.25,$3.99,014113913447
Snack,AMERICAN PSTACHIO,$5.99,015786001233
Snack,AMERICAN CASHEW 10OZ,$6.99,015786001240
Snack,AM MIXED NUTS,$6.99,015786001264
Snack,AMERICAN ALMOND,$5.99,015786001295
Snack,AG GUMMY RINGS,$3.99,015786001479
Snack,AMERICAN GOURMET PUMPKIN SEEDS,$4.99,015786001929
Snack,MIX HOT AND SPICY,$4.99,015786001974
Snack,JAPANESE PEANUTS,$4.99,015786001981
Snack,CHILI AND LEMON MANGO,$4.99,015786002001
Snack,BUGLES CHURRO,$5.99,016000136090
Snack,Gardetto's:Original Recipe,$5.99,016000166196
Snack,GARDETTOS SNACK MIX SPICY ITALIAN,$5.99,016000170131
Snack,BUGLES CHILI CHEESE,$4.99,016000172715
Snack,"Gardetto's:Snack Mix, Original Recipe",$7.99,016000193703
Snack,CHEX MIX BOLD GARLIC & HERB,$5.99,016000214897
Snack,CHEX MIX,$5.99,016000214927
Snack,CHEX MIX JALAPENO CHEDDAR,$5.99,016000214934
Snack,CHEX MIX,$5.99,016000214941
Snack,chex mix,$5.99,016000215535
Snack,CHEX MIZ HOT & SPICY,$5.99,016000228481
Snack,Bugles:Original,$4.99,016000368309
Snack,Nature Valley Sweet & Salty Nut - Almond (1.2 oz),$1.99,016000442818
Snack,Gardetto's:Chipotle Cheddar,$5.99,016000505384
Snack,Gardettos Deli Style Mustard Pretzel Mix,$5.99,016000507319
Snack,Bugles Ranch (3 oz),$4.99,016000512580
Snack,Bugles Nacho Cheese (3 oz),$4.99,016000513792
Snack,BEEF STEAK,$3.99,017082000033
Snack,BEEF STEAK BLK,$3.99,017082000231
Snack,JACK LINKS BEEF & CH,$3.99,017082000392
Snack,JERKY BEEF STICK,$3.99,017082000408
Snack,BEEF STEAK,$3.99,017082000736
Snack,jl bf o,$11.99,017082005380
Snack,Jack Link's Wild Heat Pegged Beef Stick (1.84 oz x 24 ct),$3.99,017082006707
Snack,beef steak,$3.99,017082011671
Snack,JACK LINKS SPICY RED PEPPER  3.25 OZ,$10.99,017082013026
Snack,JACK LINKS DUOS,$12.99,017082015112
Snack,Jack Link's Beef Tender Bites Jerky (2.85 oz),$6.99,017082877369
Snack,JACK LINKS BACON 2.8,$10.99,017082883872
Snack,JACK LINKS SWEET&HOT 3.25,$10.99,017082883889
Snack,JACK LINKS TRYKI 3,$10.99,017082883896
Snack,JACK LINKS JALAPENO  3.25OZ,$10.99,017082883902
Snack,JACK LINK ORGNL 3.25,$11.99,017082883919
Snack,JL PEPPERED BEEF JERKY,$10.99,017082883926
Snack,Hot & Cpicy Chicken Falvor ,$24.99,017082884022
Snack,JL. Tender Bites Orig. B.S.,$10.99,017082885845
Snack,JACK LINKS BEEF TENDER BITES TERIYAKI,$10.99,017082885852
Snack,JACK LINK TURKY 3.25,$12.99,017082885869
Snack,JACK LINKS JERKY OG,$4.99,017082889638
Snack,BEEF JERKY STICK TERYAKI,$4.99,017082889669
Snack,JACK PEPPERONI,$4.99,017082889690
Snack,Life Savers / Gummies:Gummies Wild Berries 12/,$4.99,019000083449
Snack,STARBURST,$5.99,022000298416
Snack,SKITTLES GUMMIES FUEGO,$4.99,022000330499
Snack,WILEY WALLABY CLASSIC BLACK,$5.99,022224200714
Snack,WILEY WALLABY SOURRAGEOUS DROPS,$6.99,022224206495
Snack,Cheez-It Original (12.4 oz),$5.99,024100106851
Snack,CHEEZ IT EXTRA TOASTY,$3.99,024100116263
Snack,Cheezit Extra Cheesy,$3.99,024100117734
Snack,CHEEZ IT EXTRA CRUNCHY,$3.99,024100123209
Snack,Sunshine Cheez-It,$3.99,024100191345
Snack,CHEEZ.IT CHDRJACK 3,$3.99,024100203628
Snack,Sunshine Cheez-It:White Cheddar - Grab n' Go,$3.99,024100315345
Snack,CHEEZ.IT HOT 3 OZ,$3.99,024100372775
Snack,Sunshine Cheez-It:Pepper Jack - Grab n' Go,$3.99,024100573820
Snack,DAVID CINAMON CHURRO,$4.99,026200002743
Snack,SLIM JIM,$1.99,026200101927
Snack,Slim Jim:Original,$3.99,026200117003
Snack,Slim Jim Giant Slim:Mild,$3.99,026200117508
Snack,SLIM JIM MONSTER,$4.99,026200140605
Snack,DAVID JUMBO CRACKED PEPPER,$4.99,026200238913
Snack,DAVID SUNFLOWER SEEDS OG,$4.99,026200238920
Snack,David:Reduced Sodium Roasted & Salted,$4.99,026200461359
Snack,David:Roasted & Salted,$5.99,026200461724
Snack,David Roasted & Salted (2.25 oz),$4.99,026200463728
Snack,DAVID PUMPKIN SEEDS,$5.99,026200463780
Snack,DAVID JALEPENO HOT SALSA,$4.99,026200464725
